Bug 1,Bug 2,bmfu,bmfb,prod,comp,type,prior,vers,class
12120,12119,1.3562,0.0,0.0,0.0,1.0,1.0,0.3125,non
15763,15762,8.6852,3.0495,0.0,0.0,1.0,1.0,0.0,non
1763,1762,4.9417,1.5907,0.0,0.0,1.0,1.0,0.0,non
35898,35897,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25740,25739,1.4305,0.0,0.0,0.0,1.0,1.0,0.2,non
34394,34393,4.3704,2.873,0.0,0.0,1.0,1.0,0.0,non
31338,31337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
31891,31890,1.3091,0.0,0.0,0.0,1.0,1.0,0.0,non
36334,36333,0.5441,0.8468,0.0,0.0,1.0,1.0,0.0,non
34629,34628,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27054,27053,1.5506,0.0,0.0,0.0,1.0,1.0,0.0,non
22697,22696,1.1688,0.0,0.0,0.0,0.0,1.0,0.0,non
32933,32932,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
9982,9981,3.4369,3.1289,0.0,0.0,0.0,1.0,0.0,non
14836,14835,1.284,0.3118,0.0,0.0,1.0,1.0,0.0,non
24175,24174,0.1417,0.0,0.0,0.0,1.0,1.0,0.0,non
20836,20835,19.8969,14.168,0.0,1.0,1.0,1.0,0.0667,non
22941,22940,0.4737,0.0,0.0,0.0,1.0,1.0,0.0,non
13359,13358,2.8674,0.0,0.0,0.0,1.0,1.0,0.0,non
4370,4369,5.0922,2.4311,0.0,1.0,1.0,1.0,0.0,non
19887,19886,2.3616,0.1849,0.0,0.0,1.0,1.0,0.303,non
21021,21020,2.9235,0.0,0.0,1.0,1.0,1.0,0.0667,non
8797,8796,0.3581,0.0,0.0,0.0,1.0,1.0,0.0,non
11006,11005,0.6341,0.0,0.0,0.0,0.0,1.0,0.0,non
31820,31819,1.2459,0.0,0.0,0.0,1.0,1.0,0.0,non
28640,28639,0.1324,0.0,0.0,0.0,1.0,1.0,0.2,non
7272,7271,7.6313,5.7353,0.0,0.0,1.0,1.0,1.0,non
29483,29482,0.6588,0.0,0.0,0.0,1.0,1.0,0.0,non
6629,6628,1.5351,0.0,0.0,0.0,0.0,1.0,0.0,non
2448,2447,0.0,0.0,0.0,0.0,1.0,1.0,0.4,non
13328,13327,0.0,0.0,0.0,0.0,0.0,1.0,0.3125,non
8966,8965,1.3649,0.0,0.0,0.0,1.0,1.0,0.3125,non
11940,11939,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
33788,33787,2.7209,0.1796,0.0,0.0,1.0,1.0,0.0,non
23882,23881,0.4985,0.0,0.0,0.0,0.0,1.0,0.0,non
15492,15491,0.6175,0.0,0.0,0.0,1.0,1.0,0.0,non
265,264,1.7978,0.0,0.0,0.0,0.0,1.0,0.0,non
12853,12852,4.1067,0.8212,0.0,0.0,1.0,1.0,0.0,non
13481,13480,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
17815,17814,0.7047,0.0,0.0,0.0,1.0,1.0,0.0,non
6304,6303,0.1715,0.0,0.0,0.0,0.0,1.0,0.3333,non
33311,33310,3.0652,0.531,0.0,0.0,1.0,1.0,0.5,non
30026,30025,0.3291,0.0,0.0,0.0,1.0,1.0,0.2,non
18225,18224,0.3501,0.0,0.0,0.0,1.0,1.0,0.25,non
32335,32334,1.521,0.0,0.0,0.0,0.0,1.0,0.0,non
19734,19733,2.6314,0.4101,0.0,0.0,1.0,1.0,0.0,non
36809,36808,22.5329,45.2615,0.0,0.0,1.0,1.0,1.0,non
15334,15333,0.5275,0.0,0.0,0.0,1.0,1.0,0.0,non
3936,3935,0.1179,0.0,0.0,0.0,0.0,1.0,0.0,non
21549,21548,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14855,14854,2.8056,0.0,0.0,0.0,0.0,1.0,0.6667,non
21144,21143,4.1732,0.4594,0.0,0.0,1.0,1.0,0.303,non
299,298,1.7365,0.0,0.0,0.0,1.0,1.0,0.0,non
4067,4066,6.8169,8.6448,0.0,1.0,1.0,1.0,0.0,non
18833,18832,1.2927,0.0,0.0,0.0,1.0,1.0,0.0,non
8562,8561,0.5093,0.0,0.0,0.0,0.0,1.0,0.0,non
23975,23974,6.7133,7.7091,0.0,0.0,1.0,1.0,0.2,non
13303,13302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
31129,31128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
17896,17895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
18617,18616,1.0538,0.0,0.0,0.0,1.0,1.0,0.0,non
19869,19868,3.2253,0.0,0.0,0.0,1.0,1.0,0.3125,non
24820,24819,1.1,0.0,0.0,0.0,0.0,1.0,0.0,non
9691,9690,4.0233,0.8044,0.0,0.0,1.0,1.0,0.0,non
6664,6663,1.5594,0.0,0.0,0.0,1.0,1.0,0.0,non
18001,18000,0.6008,0.0,0.0,0.0,1.0,1.0,0.303,non
19495,19494,0.6172,0.0,0.0,0.0,0.0,1.0,0.0,non
13906,13905,0.1745,0.0,0.0,0.0,0.0,1.0,0.303,non
36716,36715,4.2466,0.0,0.0,0.0,1.0,1.0,0.0,non
28507,28506,2.0302,0.0,0.0,0.0,1.0,1.0,0.0,non
1323,1322,1.0344,0.0,0.0,0.0,1.0,1.0,0.0,non
36093,36092,13.5103,21.1163,0.0,0.0,1.0,1.0,0.0,non
6078,6077,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32718,32717,6.4478,3.1159,0.0,0.0,1.0,1.0,0.0,non
31675,31674,6.8334,5.7407,0.0,0.0,1.0,1.0,0.0,non
28780,28779,3.2877,1.6936,0.0,0.0,1.0,1.0,0.0,non
9986,9985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
30229,30228,2.7698,1.525,0.0,0.0,1.0,1.0,0.0,non
1765,1764,0.3486,0.0,0.0,0.0,0.0,1.0,0.0,non
24483,24482,1.1285,0.0,0.0,0.0,0.0,1.0,0.2,non
33135,33134,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
28242,28241,1.2716,0.0,0.0,0.0,1.0,1.0,0.0,non
29738,29737,1.5318,0.0,0.0,0.0,1.0,1.0,0.0,non
35835,35834,1.8461,0.0,0.0,0.0,1.0,1.0,0.0,non
35072,35071,5.4034,4.2116,0.0,0.0,1.0,1.0,0.0,non
7699,7698,1.5655,0.0,0.0,0.0,1.0,1.0,0.0,non
12937,12936,0.1993,0.0,0.0,0.0,1.0,1.0,0.6667,non
788,787,1.0836,0.0,0.0,0.0,1.0,1.0,0.0,non
22247,22246,1.3282,0.0,0.0,0.0,1.0,1.0,0.0,non
6117,6116,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1789,1788,0.2567,0.0,0.0,0.0,1.0,1.0,0.0,non
33336,33335,0.3515,0.0,0.0,0.0,1.0,1.0,0.0476,non
15072,15071,1.6895,0.0,0.0,0.0,1.0,1.0,0.0,non
6806,6805,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
5540,5539,1.2889,0.0,0.0,0.0,1.0,1.0,0.0,non
9893,9892,5.3189,0.0,0.0,0.0,1.0,1.0,0.0,non
33215,33214,0.2521,0.0,0.0,0.0,1.0,1.0,0.0,non
4436,4435,1.5246,0.4213,0.0,1.0,1.0,1.0,0.3846,non
2112,2111,0.5404,0.0,0.0,0.0,1.0,1.0,0.0,non
3867,3866,0.6096,0.0,0.0,0.0,1.0,1.0,0.0,non
28527,28526,1.2972,0.0,0.0,0.0,1.0,1.0,0.0,non
4919,4918,4.5642,1.9111,0.0,0.0,0.0,1.0,0.0,non
10494,10493,0.5145,0.0,0.0,0.0,0.0,1.0,0.0,non
28244,28243,1.1582,0.0,0.0,0.0,1.0,1.0,0.0,non
34153,34152,3.0408,2.3077,0.0,0.0,1.0,1.0,0.0,non
34589,34588,3.081,0.979,0.0,0.0,1.0,1.0,0.0,non
10303,10302,1.0895,0.0,0.0,0.0,1.0,1.0,0.0,non
19531,19530,2.8955,0.0,0.0,0.0,1.0,1.0,0.0,non
22038,22037,0.9844,0.0,0.0,0.0,1.0,1.0,0.0,non
36792,36791,0.5457,0.0,0.0,0.0,1.0,1.0,0.0,non
6143,6142,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
408,407,0.5746,0.0,0.0,0.0,0.0,1.0,0.0,non
32774,32773,0.8626,0.0,0.0,0.0,1.0,1.0,0.0,non
8769,8768,0.5836,0.0,0.0,0.0,1.0,1.0,0.6667,non
34625,34624,2.7649,0.0,0.0,0.0,1.0,1.0,0.2,non
16023,16022,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
29368,29367,0.888,0.0,0.0,0.0,1.0,1.0,0.0,non
37024,37023,1.4665,0.0,0.0,0.0,1.0,1.0,0.2,non
21673,21672,1.4189,0.0,0.0,0.0,0.0,1.0,0.6667,non
32905,32904,8.7909,9.7292,0.0,0.0,1.0,1.0,0.0,non
36042,36041,0.1412,0.0,0.0,0.0,1.0,1.0,0.0,non
9247,9246,1.0729,0.0,0.0,0.0,1.0,1.0,0.3226,non
8329,8328,1.8017,0.0,0.0,0.0,0.0,1.0,0.0,non
10959,10958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
5954,5953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
8130,8129,4.4525,1.1755,0.0,0.0,1.0,1.0,0.0,non
7075,7074,1.3532,0.0,0.0,0.0,1.0,1.0,0.0,non
21930,21929,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19428,19427,1.1162,0.0,0.0,0.0,1.0,1.0,0.25,non
7070,7069,2.8342,0.0,0.0,0.0,1.0,1.0,0.6667,non
21289,21288,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
35207,35206,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
13459,13458,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
998,997,1.0816,0.5769,0.0,0.0,1.0,1.0,0.0,non
29278,29277,1.1035,0.9677,0.0,0.0,0.0,1.0,0.0,non
12612,12611,0.1474,0.0,0.0,0.0,1.0,1.0,0.3226,non
30962,30961,1.4677,0.0,0.0,0.0,1.0,1.0,0.2,non
25393,25392,4.735,3.8501,0.0,0.0,1.0,1.0,0.0,non
32654,32653,1.4189,0.0,0.0,0.0,1.0,1.0,0.0,non
13718,13717,0.2737,0.0,0.0,0.0,1.0,1.0,0.9091,non
33025,33024,3.6322,2.3635,0.0,0.0,1.0,1.0,0.0,non
31686,31685,12.2233,9.6156,0.0,0.0,1.0,1.0,0.0,non
36591,36590,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32513,32512,0.1954,0.0,0.0,1.0,1.0,1.0,0.0,non
26717,26716,0.1403,0.0,0.0,0.0,1.0,1.0,0.0,non
11652,11651,3.0795,0.0,0.0,0.0,1.0,1.0,0.3125,non
25266,25265,0.0689,0.0,0.0,0.0,1.0,1.0,0.0,non
18447,18446,0.1747,0.0,0.0,0.0,1.0,1.0,0.3125,non
5992,5991,4.0656,5.0597,0.0,0.0,1.0,1.0,0.3333,non
26178,26177,3.1334,0.5857,0.0,0.0,1.0,1.0,0.2,non
31973,31972,0.4525,0.0,0.0,0.0,1.0,1.0,0.0,non
27049,27048,1.7256,0.8694,0.0,0.0,1.0,1.0,0.2,non
18205,18204,2.5729,0.7233,0.0,0.0,1.0,1.0,0.0,non
19664,19663,0.1858,0.0,0.0,0.0,1.0,1.0,0.0,non
35783,35782,4.0872,0.0,0.0,0.0,1.0,1.0,0.0,non
37414,37413,0.1151,0.0,0.0,0.0,1.0,1.0,0.6667,non
9044,9043,0.2077,0.0,0.0,0.0,1.0,1.0,0.3226,non
18011,18010,6.8344,5.2138,0.0,0.0,1.0,1.0,0.0,non
10462,10461,5.5351,0.0,0.0,0.0,0.0,1.0,0.0,non
7101,7100,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
32188,32187,12.3157,2.378,0.0,0.0,1.0,1.0,0.0,non
4231,4230,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
14590,14589,0.1372,0.0,0.0,0.0,0.0,1.0,0.0,non
30093,30092,2.5154,0.0,0.0,0.0,1.0,1.0,0.0,non
27289,27288,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32408,32407,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
32374,32373,0.6185,0.0,0.0,0.0,1.0,1.0,0.2,non
10766,10765,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
30803,30802,1.3002,0.0,0.0,0.0,1.0,1.0,0.0,non
13730,13729,0.3474,0.0,0.0,0.0,1.0,1.0,0.0,non
17189,17188,3.9289,0.0,0.0,0.0,1.0,1.0,0.303,non
10773,10772,1.2756,0.0,0.0,0.0,1.0,1.0,0.3125,non
1565,1564,7.996,12.057,0.0,1.0,1.0,1.0,0.0,non
33599,33598,3.5649,6.163,0.0,0.0,1.0,1.0,0.0,non
17016,17015,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
1229,1228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
14335,14334,2.3815,0.0,0.0,0.0,0.0,1.0,0.0,non
17655,17654,0.0996,0.0,0.0,0.0,1.0,1.0,0.3125,non
25505,25504,1.6744,1.5679,0.0,0.0,1.0,1.0,0.2,non
23026,23025,2.7889,0.9074,0.0,0.0,0.0,1.0,0.0,non
13771,13770,10.0467,7.8788,0.0,0.0,1.0,1.0,0.6667,non
26038,26037,2.2327,0.0,0.0,0.0,0.0,1.0,0.2,non
31432,31431,5.7409,1.3627,0.0,0.0,1.0,1.0,0.0,non
24740,24739,1.9157,0.9299,0.0,0.0,1.0,1.0,0.0,non
1069,1068,0.5162,0.0,0.0,0.0,1.0,1.0,0.0,non
23640,23639,2.0586,1.6546,0.0,0.0,1.0,1.0,0.0,non
37571,37570,0.5999,0.0,0.0,0.0,0.0,1.0,0.0,non
32245,32244,18.9745,22.5999,0.0,0.0,1.0,1.0,0.0,non
8770,8769,0.1742,0.0,0.0,0.0,1.0,1.0,0.6667,non
4085,4084,1.1282,0.0,0.0,0.0,1.0,1.0,0.3846,non
13612,13611,16.5224,16.1476,0.0,0.0,1.0,1.0,0.0,non
33836,33835,1.083,0.0609,0.0,0.0,1.0,1.0,0.0,non
19533,19532,0.1876,0.0,0.0,0.0,0.0,1.0,0.0,non
11691,11690,2.5904,0.0,0.0,0.0,1.0,1.0,1.0,non
11785,11784,0.7124,0.0,0.0,0.0,0.0,1.0,0.3125,non
19880,19879,0.0,0.0,0.0,0.0,1.0,1.0,0.6667,non
32698,32697,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
25151,25150,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
2331,2330,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27495,27494,1.7546,0.0,0.0,0.0,1.0,1.0,0.0,non
35094,35093,1.5063,0.0,0.0,0.0,1.0,1.0,0.0,non
15494,15493,0.0,0.0,0.0,0.0,0.0,1.0,0.303,non
18127,18126,0.3411,0.0,0.0,0.0,0.0,1.0,0.303,non
19011,19010,0.1501,0.0,0.0,0.0,1.0,1.0,0.0,non
10650,10649,0.217,0.0,0.0,0.0,1.0,1.0,0.3125,non
14753,14752,1.011,0.0,0.0,0.0,1.0,1.0,0.0,non
4494,4493,0.4095,0.0,0.0,0.0,1.0,1.0,0.3846,non
4036,4035,2.0433,0.1741,0.0,1.0,1.0,1.0,0.3846,non
27362,27361,8.7739,4.769,0.0,0.0,1.0,1.0,0.0,non
3484,3483,1.6124,0.0,0.0,0.0,1.0,1.0,0.6667,non
18616,18615,0.1676,0.0,0.0,0.0,1.0,1.0,0.303,non
6982,6981,1.2536,0.0,0.0,0.0,1.0,1.0,0.3846,non
16102,16101,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
6226,6225,2.2049,3.1323,0.0,0.0,1.0,1.0,0.0,non
4260,4259,0.9724,0.0,0.0,0.0,1.0,1.0,0.0,non
15448,15447,1.9536,0.0,0.0,0.0,1.0,1.0,0.0,non
35793,35792,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
20416,20415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
30371,30370,1.3949,0.0,0.0,0.0,1.0,1.0,0.2,non
1915,1914,0.5268,0.0,0.0,0.0,1.0,1.0,0.0,non
29133,29132,26.9031,64.7211,0.0,0.0,1.0,1.0,0.0,non
23810,23809,1.187,0.0,0.0,0.0,1.0,1.0,0.0,non
30222,30221,4.0502,0.6734,0.0,0.0,1.0,1.0,0.0,non
14048,14047,0.3277,0.0,0.0,0.0,1.0,1.0,0.0,non
36478,36477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
19060,19059,4.2122,0.0,0.0,0.0,1.0,1.0,0.0,non
30257,30256,3.511,1.357,0.0,0.0,1.0,1.0,0.0,non
29281,29280,2.5854,1.0074,0.0,0.0,0.0,1.0,0.0,non
8822,8821,1.8261,0.0,0.0,0.0,0.0,1.0,0.0,non
36461,36460,1.032,0.0,0.0,0.0,1.0,1.0,0.0,non
27280,27279,24.4235,29.4425,0.0,0.0,1.0,1.0,1.0,non
3572,3571,1.1933,0.0,0.0,0.0,1.0,0.5,0.4,non
9411,9410,3.3765,0.8059,0.0,0.0,1.0,1.0,0.3125,non
21548,21547,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
27444,27443,0.1719,0.0,0.0,1.0,1.0,1.0,0.0,non
723,722,0.7873,0.0,0.0,0.0,1.0,1.0,0.0,non
12346,12345,1.311,0.0,0.0,0.0,1.0,1.0,0.0,non
21562,21561,18.3431,25.3164,0.0,0.0,1.0,1.0,0.0,non
12866,12865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
251,250,0.4258,0.0,0.0,0.0,1.0,1.0,0.0,non
14916,14915,1.4793,1.5772,0.0,0.0,1.0,1.0,0.0,non
24063,24062,0.7125,0.0,0.0,0.0,1.0,1.0,0.2,non
26011,26010,0.8936,0.0,0.0,0.0,1.0,1.0,0.0,non
19141,19140,0.1636,0.0,0.0,0.0,1.0,1.0,0.0,non
20586,20585,0.1262,0.0,0.0,0.0,1.0,1.0,0.0,non
16093,16092,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
18782,18781,2.1442,0.0,0.0,0.0,1.0,1.0,0.3125,non
32189,32188,8.1091,0.9405,0.0,0.0,1.0,1.0,0.0,non
17330,17329,1.1343,0.0,0.0,0.0,1.0,1.0,0.303,non
34488,34487,0.1928,0.0,0.0,0.0,0.0,1.0,0.0,non
3753,3752,0.0899,0.0,0.0,1.0,0.0,1.0,0.0,non
26997,26996,0.3174,0.0,0.0,0.0,1.0,1.0,0.0,non
37222,37221,1.6758,0.0,0.0,0.0,0.0,1.0,0.0,non
5175,5174,1.3157,0.0,0.0,0.0,1.0,1.0,0.0,non
5370,5369,0.3595,0.0,0.0,0.0,1.0,1.0,0.0,non
22221,22220,0.0,0.0,0.0,0.0,1.0,1.0,0.303,non
17452,17451,0.5422,0.0,0.0,0.0,1.0,1.0,0.0,non
16668,16667,4.6524,0.0,0.0,0.0,1.0,1.0,0.0,non
10631,10630,2.7981,0.0,0.0,0.0,0.0,1.0,0.0,non
17530,17529,1.0763,0.0,0.0,0.0,1.0,1.0,0.0,non
30706,30705,5.7151,6.2675,0.0,0.0,1.0,1.0,0.0,non
32635,32634,0.3872,0.0,0.0,0.0,1.0,1.0,0.0,non
16045,16044,4.3563,0.9051,0.0,0.0,1.0,1.0,0.0,non
32083,32082,5.7711,1.4844,0.0,0.0,1.0,1.0,0.0,non
30104,30103,2.633,1.2015,0.0,0.0,1.0,1.0,0.0,non
35271,35270,0.8395,0.0,0.0,0.0,0.0,1.0,0.0,non
7313,7312,0.6538,0.0,0.0,0.0,1.0,1.0,0.0,non
33493,33492,1.4604,0.0,0.0,0.0,1.0,1.0,0.0,non
28489,28488,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
5455,5454,0.9287,0.0,0.0,0.0,0.0,1.0,0.3333,non
33323,33322,2.7542,2.3643,0.0,0.0,1.0,1.0,0.0,non
37392,37391,0.2468,0.0,0.0,0.0,0.0,1.0,0.0,non
26273,26272,0.1108,0.0,0.0,0.0,1.0,1.0,0.0,non
18244,18243,0.1701,0.0,0.0,0.0,1.0,1.0,0.303,non
22212,22211,0.9828,0.0,0.0,0.0,1.0,1.0,0.0,non
36071,36070,1.8212,0.0,0.0,0.0,1.0,1.0,0.0,non
8525,8524,0.8111,0.0,0.0,0.0,1.0,1.0,0.3226,non
30211,30210,1.5883,0.0,0.0,0.0,1.0,1.0,0.0,non
25124,25123,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
15488,15487,0.7409,0.0,0.0,0.0,1.0,1.0,0.3226,non
22671,22670,4.15,0.0,0.0,0.0,1.0,1.0,0.25,non
14646,14645,1.5159,0.0,0.0,0.0,1.0,1.0,0.303,non
24136,24135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
27272,27271,2.6812,0.3715,0.0,0.0,1.0,1.0,0.0,non
5926,5925,2.0409,1.3734,0.0,0.0,0.0,1.0,0.0,non
5458,5457,0.4056,0.0,0.0,0.0,1.0,1.0,0.7143,non
34022,34021,0.4927,0.0,0.0,0.0,0.0,1.0,0.0,non
4625,4624,4.4925,0.0,0.0,0.0,0.0,1.0,0.3333,non
34869,34868,0.1595,0.0,0.0,0.0,0.0,1.0,0.0,non
21325,21324,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
19663,19662,2.326,1.6367,0.0,0.0,1.0,1.0,0.0,non
29430,29429,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
22507,22506,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
30994,30993,4.8944,0.7152,0.0,0.0,1.0,1.0,0.0,non
5771,5770,0.3074,0.0,0.0,0.0,0.0,1.0,0.0,non
4048,4047,0.8707,0.1425,0.0,0.0,1.0,1.0,0.4,non
14222,14221,4.3099,0.0,0.0,1.0,0.0,1.0,0.0,non
35403,35402,0.9125,0.0,0.0,0.0,0.0,1.0,0.0,non
29203,29202,4.0974,1.8724,0.0,0.0,1.0,1.0,0.0,non
32817,32816,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24450,24449,8.1728,9.5989,0.0,0.0,1.0,1.0,0.0,non
35441,35440,0.5973,0.0,0.0,0.0,1.0,1.0,0.6667,non
2255,2254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
20088,20087,2.7427,0.3197,0.0,0.0,1.0,1.0,0.0,non
5754,5753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
33358,33357,0.9005,0.2666,0.0,0.0,1.0,1.0,0.0,non
28080,28079,0.1756,0.0,0.0,0.0,0.0,1.0,0.0,non
15880,15879,1.5508,0.0,0.0,0.0,1.0,1.0,0.303,non
20984,20983,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
24118,24117,0.3801,0.0,0.0,0.0,1.0,1.0,0.0,non
13201,13200,1.5648,0.0,0.0,0.0,1.0,1.0,0.3125,non
26413,26412,1.8507,0.9664,0.0,0.0,1.0,1.0,0.0,non
33444,33443,0.419,0.0,0.0,0.0,1.0,1.0,0.0,non
2220,2219,5.5787,0.1488,0.0,0.0,0.0,1.0,0.0,non
30797,30796,2.0161,0.3598,0.0,0.0,1.0,1.0,0.0,non
5278,5277,4.4444,0.0,0.0,0.0,1.0,1.0,0.0,non
22599,22598,1.4239,0.0,0.0,0.0,1.0,1.0,0.0,non
20868,20867,1.9741,0.0,0.0,0.0,1.0,1.0,1.0,non
19590,19589,0.2244,0.0,0.0,0.0,1.0,1.0,0.0,non
21519,21518,2.5514,0.646,0.0,0.0,1.0,1.0,0.303,non
20426,20425,1.2331,0.4945,0.0,0.0,1.0,1.0,0.303,non
12298,12297,2.1115,0.0,0.0,0.0,1.0,1.0,0.0,non
5580,5579,1.0316,0.2821,0.0,0.0,1.0,1.0,0.3846,non
11064,11063,2.2355,0.0,0.0,0.0,1.0,1.0,0.3125,non
14225,14224,3.198,0.0,0.0,0.0,1.0,1.0,0.0,non
27962,27961,3.047,1.2301,0.0,0.0,0.0,1.0,0.2,non
29004,29003,0.7772,0.0,0.0,0.0,1.0,1.0,0.0,non
19482,19481,0.6199,0.0,0.0,0.0,1.0,1.0,0.0,non
12649,12648,2.0203,0.0,0.0,0.0,1.0,1.0,0.0,non
33491,33490,1.0655,0.0,0.0,0.0,1.0,1.0,0.2,non
18858,18857,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
36641,36640,0.1738,0.0,0.0,0.0,1.0,1.0,0.0,non
25992,25991,0.8037,0.0,0.0,0.0,1.0,1.0,0.0,non
19933,19932,2.03,0.0,0.0,0.0,1.0,1.0,0.0,non
29720,29719,4.9253,14.8458,0.0,0.0,0.0,1.0,0.0,non
28107,28106,2.1579,0.6526,0.0,0.0,0.0,1.0,0.0,non
34162,34161,1.3767,0.0,0.0,0.0,0.0,1.0,0.0,non
19020,19019,0.6632,0.0,0.0,0.0,1.0,1.0,0.0,non
34581,34580,1.4263,0.0,0.0,0.0,1.0,1.0,0.0,non
10684,10683,0.5596,0.0,0.0,0.0,0.0,1.0,0.0,non
19505,19504,2.216,0.0,0.0,0.0,0.0,1.0,0.0,non
31491,31490,1.7269,0.0,0.0,0.0,1.0,1.0,0.0,non
7759,7758,0.7436,0.0,0.0,0.0,1.0,1.0,0.3226,non
28166,28165,1.4617,0.0,0.0,0.0,1.0,1.0,0.2,non
1753,1752,63.5708,126.1996,0.0,0.0,1.0,1.0,0.0,non
36954,36953,2.5491,0.0,0.0,0.0,1.0,1.0,0.0,non
25994,25993,0.5946,0.0,0.0,0.0,1.0,1.0,0.0,non
7432,7431,3.5314,0.2417,0.0,0.0,1.0,1.0,0.3333,non
31980,31979,5.9574,2.8671,0.0,0.0,1.0,1.0,0.0,non
18778,18777,0.0,0.0,0.0,0.0,0.0,1.0,0.0,non
11086,11085,0.1744,0.0,0.0,0.0,0.0,1.0,0.0,non
15136,15135,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
23768,23767,0.7188,0.0,0.0,0.0,1.0,1.0,0.3846,non
22079,22078,1.3328,0.0,0.0,0.0,1.0,1.0,0.0,non
31200,31199,11.2519,10.0378,0.0,0.0,1.0,1.0,0.0,non
34840,34839,0.5093,0.0,0.0,0.0,1.0,1.0,1.0,non
11506,11505,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,non
34240,34239,2.5589,0.0,0.0,0.0,1.0,1.0,0.0,non
14991,14990,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
28814,28813,0.9209,0.0,0.0,0.0,1.0,1.0,0.6667,non
34267,34266,0.9304,0.0,0.0,0.0,0.0,1.0,0.0,non
12923,12922,0.2208,0.0,0.0,0.0,1.0,1.0,0.0,non
141,140,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
17450,17449,0.377,0.0,0.0,0.0,1.0,1.0,0.303,non
13154,13153,0.1658,0.0,0.0,0.0,0.0,1.0,0.0,non
6826,6825,0.0,0.0,0.0,0.0,1.0,1.0,0.3333,non
23379,23378,1.0292,0.0,0.0,0.0,0.0,1.0,0.0,non
34627,34626,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
21448,21447,10.1694,13.6645,0.0,0.0,1.0,1.0,0.0,non
26238,26237,0.1714,0.0,0.0,0.0,0.0,1.0,0.0,non
4547,4546,0.0,0.0,0.0,0.0,0.0,1.0,0.3846,non
6182,6180,0.7719,0.0,0.0,0.0,1.0,1.0,0.0,non
18387,18386,0.995,0.3498,0.0,0.0,1.0,1.0,0.25,non
5268,5267,0.8028,0.0,0.0,0.0,0.0,1.0,0.0,non
20515,20514,1.9485,0.0,0.0,0.0,0.0,1.0,0.0,non
7061,7060,0.0,0.0,0.0,0.0,1.0,1.0,0.0,non
